396590, 3.3434e+006, -0, -0.0395, 10.1667, 8.08498, 4.94509, -18.4427, 2.64004
397500, 3.3432e+006, 0, -0.0302, 10.1667, 8.13132, 4.7399, -21.0546, 2.86172
398390, 3.343e+006, -0, -0.0306, 10.1667, 7.93582, 4.90741, -22.1003, 2.31174
399260, 3.3429e+006, 0, -0.0609, 10.1667, 10.0229, 5.31499, -24.5949, 3.1947
399890, 3.3428e+006, -0, -0.128, 10.1667, 17.4034, 7.27049, -26.3502, 5.42362
400310, 3.3428e+006, 0, -0.0708, 10.1667, 21.7458, 8.62128, -23.3746, 6.60739
400810, 3.3428e+006, -0, -0.0505, 10.1667, 20.1005, 12.6728, -21.083, 6.01771
401740, 3.3429e+006, 0, -0.0505, 10.1667, 17.1179, 10.922, -3.69205, 5.10981
403090, 3.3431e+006, -0, -0.07, 10.1667, 16.2142, 5.89372, -1.08828, 4.88011
404740, 3.3434e+006, 0, -0.0803, 10.1667, 16.1983, 6.15845, -3.40122, 4.84884
406970, 3.3437e+006, -0, -0.0903, 10.1667, 23.2615, 7.36184, -2.88716, 6.98661
409390, 3.3438e+006, 0, -0.1002, 10.1667, 23.642, 8.23677, -5.73722, 7.11068
411890, 3.3437e+006, -0, -0.1005, 10.1667, 23.6454, 7.11976, -5.58289, 7.11168
414720, 3.3436e+006, 0, -0.0997, 10.1667, 24.2307, 5.39068, -2.60812, 7.33477
417760, 3.3434e+006, -0, -0.085, 10.1667, 24.2516, 2.37811, -3.26258, 7.31605
413810, 3.3465e+006, 0, -0.02, 10.1667, 8.04252, 3.72955, -5.81131, 2.65804
415140, 3.3467e+006, -0, -0.0297, 10.1667, 8.10326, 3.13729, -0.138343, 2.62251
416530, 3.3469e+006, 0, -0.0295, 10.1667, 8.16577, -1.24091, -1.2212, 2.62663
418120, 3.347e+006, -0, -0.02, 10.1667, 8.15409, -2.42395, -2.99819, 2.67686
419790, 3.3473e+006, 0, -0.0103, 10.1667, 8.27398, 2.45966, -2.55011, 2.71559
421410, 3.3474e+006, -0, -0.0103, 10.1667, 8.30294, 5.3572, -1.27669, 2.85594
423010, 3.3474e+006, 0, -0.0197, 10.1667, 8.29475, -0.149153, -0.359934, 2.64545
424650, 3.3475e+006, -0, -0.0102, 10.1667, 8.48532, 0, 0, 2.63775
357080, 3.346e+006, 0, -0.05, 10.1667, 31.0001, 1.66335, -0.237519, 11.5981
359580, 3.3457e+006, -0, -0.05, 10.1667, 20.4632, 3.67549, -0.445434, 6.57538
361970, 3.3455e+006, 0, -0.0502, 10.1667, 16.8045, 4.60474, -8.56395, 5.13301
364290, 3.3453e+006, -0, -0.0594, 10.1667, 16.0649, 6.02206, -9.58137, 4.88518
366570, 3.3452e+006, 0, -0.0502, 10.1667, 16.003, 5.5794, -11.775, 4.84842
368800, 3.3451e+006, -0, -0.0498, 10.1667, 15.9889, 3.79155, -13.5195, 4.84605
371050, 3.345e+006, 0, -0.05, 10.1667, 15.9913, 0.76322, -16.8212, 4.8732
394110, 3.3464e+006, -0, -0.0397, 10.1667, 8.81559, 0, 0, 2.71412
395350, 3.3457e+006, 0, -0.0303, 10.1667, 8.07871, 2.525, -3.89641, 2.57871
396370, 3.3452e+006, -0, -0.0395, 10.1667, 8.04118, -2.33914, -13.5699, 2.63007
397220, 3.3448e+006, 0, -0.0303, 10.1667, 8.09885, -0.75879, -18.1438, 2.68901
